comment_id,post_id,user_id,comment_text,created_at
1867,175,509,Comment text 1867,2025-10-10 21:48:00.788925
1868,283,209,Comment text 1868,2025-12-27 21:48:00.788929
1869,481,365,Comment text 1869,2025-12-28 21:48:00.788932
1870,272,858,Comment text 1870,2025-10-22 21:48:00.788936
1871,90,435,Comment text 1871,2025-10-31 21:48:00.788939
1872,124,72,Comment text 1872,2026-01-07 21:48:00.788943
1873,461,107,Comment text 1873,2026-02-20 21:48:00.788946
1874,85,9,Comment text 1874,2026-02-08 21:48:00.788949
1875,310,504,Comment text 1875,2025-09-12 21:48:00.788953
1876,472,37,Comment text 1876,2025-11-01 21:48:00.788956
1877,355,878,Comment text 1877,2025-11-18 21:48:00.788960
1878,336,723,Comment text 1878,2026-02-01 21:48:00.788963
1879,143,591,Comment text 1879,2025-12-11 21:48:00.788967
1880,304,416,Comment text 1880,2025-09-11 21:48:00.788970
1881,160,91,Comment text 1881,2026-02-14 21:48:00.788974
1882,165,296,Comment text 1882,2025-10-18 21:48:00.788977
1883,89,738,Comment text 1883,2025-12-14 21:48:00.788981
1884,462,701,Comment text 1884,2025-11-27 21:48:00.788985
1885,84,42,Comment text 1885,2026-01-20 21:48:00.788989
1886,116,913,Comment text 1886,2025-11-27 21:48:00.788992
1887,68,335,Comment text 1887,2025-12-12 21:48:00.788996
1888,388,385,Comment text 1888,2025-12-08 21:48:00.788999
1889,207,158,Comment text 1889,2025-11-03 21:48:00.789003
1890,483,825,Comment text 1890,2025-11-14 21:48:00.789006
1891,132,773,Comment text 1891,2025-12-29 21:48:00.789010
1892,450,348,Comment text 1892,2025-09-23 21:48:00.789014
1893,184,368,Comment text 1893,2026-02-08 21:48:00.789017
1894,415,369,Comment text 1894,2025-12-11 21:48:00.789020
1895,422,222,Comment text 1895,2025-09-07 21:48:00.789024
1896,191,161,Comment text 1896,2026-01-16 21:48:00.789027
1897,386,562,Comment text 1897,2025-12-13 21:48:00.789031
1898,127,216,Comment text 1898,2025-11-14 21:48:00.789034
1899,353,637,Comment text 1899,2025-11-25 21:48:00.789038
1900,5,673,Comment text 1900,2026-01-13 21:48:00.789041
1901,389,748,Comment text 1901,2025-11-02 21:48:00.789045
1902,470,247,Comment text 1902,2025-11-11 21:48:00.789048
1903,401,303,Comment text 1903,2025-11-23 21:48:00.789052
1904,26,896,Comment text 1904,2025-12-26 21:48:00.789055
1905,23,117,Comment text 1905,2025-12-18 21:48:00.789059
1906,56,520,Comment text 1906,2025-12-29 21:48:00.789063
1907,89,16,Comment text 1907,2026-02-24 21:48:00.789066
1908,363,717,Comment text 1908,2025-12-13 21:48:00.789070
1909,416,405,Comment text 1909,2026-01-07 21:48:00.789073
1910,313,591,Comment text 1910,2025-10-15 21:48:00.789077
1911,235,404,Comment text 1911,2025-11-09 21:48:00.789080
1912,353,46,Comment text 1912,2025-12-19 21:48:00.789084
1913,272,365,Comment text 1913,2025-11-06 21:48:00.789087
1914,456,410,Comment text 1914,2026-01-09 21:48:00.789091
1915,285,619,Comment text 1915,2026-02-03 21:48:00.789095
1916,356,680,Comment text 1916,2026-01-16 21:48:00.789099
1917,145,472,Comment text 1917,2025-09-28 21:48:00.789102
1918,344,474,Comment text 1918,2026-02-16 21:48:00.789105
1919,121,592,Comment text 1919,2025-10-10 21:48:00.789109
1920,25,334,Comment text 1920,2025-09-10 21:48:00.789112
1921,421,902,Comment text 1921,2025-11-05 21:48:00.789116
1922,153,143,Comment text 1922,2025-12-20 21:48:00.789119
1923,370,988,Comment text 1923,2026-02-17 21:48:00.789123
1924,423,291,Comment text 1924,2025-11-29 21:48:00.789126
1925,390,23,Comment text 1925,2026-02-11 21:48:00.789130
1926,176,864,Comment text 1926,2026-01-20 21:48:00.789133
1927,75,285,Comment text 1927,2026-01-01 21:48:00.789137
1928,156,371,Comment text 1928,2025-09-14 21:48:00.789140
1929,478,455,Comment text 1929,2026-01-02 21:48:00.789144
1930,367,837,Comment text 1930,2025-12-03 21:48:00.789147
1931,396,855,Comment text 1931,2025-11-28 21:48:00.789151
1932,349,508,Comment text 1932,2025-10-13 21:48:00.789155
1933,429,697,Comment text 1933,2025-11-20 21:48:00.789158
1934,99,177,Comment text 1934,2025-08-30 21:48:00.789162
1935,136,512,Comment text 1935,2025-12-19 21:48:00.789166
1936,312,896,Comment text 1936,2025-10-14 21:48:00.789169
1937,350,323,Comment text 1937,2025-10-18 21:48:00.789173
1938,159,794,Comment text 1938,2026-02-06 21:48:00.789176
1939,116,519,Comment text 1939,2026-02-24 21:48:00.789181
1940,74,209,Comment text 1940,2026-01-18 21:48:00.789184
1941,451,611,Comment text 1941,2025-09-21 21:48:00.789188
1942,190,699,Comment text 1942,2025-09-14 21:48:00.789192
1943,7,578,Comment text 1943,2025-11-12 21:48:00.789195
1944,116,225,Comment text 1944,2025-09-07 21:48:00.789198
1945,495,976,Comment text 1945,2026-02-19 21:48:00.789202
1946,98,801,Comment text 1946,2026-01-06 21:48:00.789205
1947,314,730,Comment text 1947,2025-10-17 21:48:00.789209
1948,104,59,Comment text 1948,2025-11-13 21:48:00.789212
1949,51,17,Comment text 1949,2026-01-07 21:48:00.789215
1950,484,935,Comment text 1950,2025-11-16 21:48:00.789219
1951,83,138,Comment text 1951,2025-10-08 21:48:00.789222
1952,471,198,Comment text 1952,2025-11-03 21:48:00.789230
1953,270,42,Comment text 1953,2025-11-18 21:48:00.789234
1954,403,269,Comment text 1954,2025-12-02 21:48:00.789237
1955,9,228,Comment text 1955,2026-01-08 21:48:00.789240
1956,496,525,Comment text 1956,2025-11-10 21:48:00.789244
1957,366,126,Comment text 1957,2026-02-21 21:48:00.789248
1958,141,376,Comment text 1958,2025-10-22 21:48:00.789251
1959,15,244,Comment text 1959,2026-01-16 21:48:00.789255
1960,76,774,Comment text 1960,2026-01-30 21:48:00.789258
1961,296,287,Comment text 1961,2026-02-01 21:48:00.789261
1962,16,697,Comment text 1962,2025-11-28 21:48:00.789265
1963,468,412,Comment text 1963,2026-01-16 21:48:00.789268
1964,76,790,Comment text 1964,2025-09-14 21:48:00.789272
1965,178,674,Comment text 1965,2025-12-20 21:48:00.789275
1966,224,263,Comment text 1966,2025-12-21 21:48:00.789278
1967,244,499,Comment text 1967,2025-09-09 21:48:00.789282
1968,154,72,Comment text 1968,2025-09-26 21:48:00.789285
1969,484,474,Comment text 1969,2025-10-16 21:48:00.789289
1970,426,190,Comment text 1970,2025-11-23 21:48:00.789293
1971,57,771,Comment text 1971,2026-01-12 21:48:00.789296
1972,481,74,Comment text 1972,2025-11-03 21:48:00.789300
1973,275,510,Comment text 1973,2026-01-12 21:48:00.789303
1974,34,554,Comment text 1974,2025-11-02 21:48:00.789307
1975,65,627,Comment text 1975,2025-10-12 21:48:00.789311
1976,9,773,Comment text 1976,2025-12-16 21:48:00.789314
1977,316,843,Comment text 1977,2025-09-18 21:48:00.789318
1978,263,273,Comment text 1978,2026-02-12 21:48:00.789322
1979,79,979,Comment text 1979,2025-11-29 21:48:00.789326
1980,456,339,Comment text 1980,2026-02-14 21:48:00.789330
1981,62,764,Comment text 1981,2025-09-29 21:48:00.789333
1982,473,221,Comment text 1982,2025-10-10 21:48:00.789337
1983,450,579,Comment text 1983,2025-11-11 21:48:00.789341
1984,126,759,Comment text 1984,2026-01-13 21:48:00.789344
1985,215,26,Comment text 1985,2025-11-19 21:48:00.789348
1986,31,350,Comment text 1986,2025-11-12 21:48:00.789351
1987,10,36,Comment text 1987,2026-02-16 21:48:00.789354
1988,482,51,Comment text 1988,2026-02-08 21:48:00.789358
1989,27,17,Comment text 1989,2026-02-09 21:48:00.789361
1990,190,95,Comment text 1990,2025-10-27 21:48:00.789365
1991,51,536,Comment text 1991,2025-11-13 21:48:00.789368
1992,226,287,Comment text 1992,2025-09-11 21:48:00.789372
1993,327,707,Comment text 1993,2026-01-06 21:48:00.789376
1994,161,188,Comment text 1994,2025-11-03 21:48:00.789379
1995,12,177,Comment text 1995,2025-12-21 21:48:00.789383
1996,498,844,Comment text 1996,2025-09-11 21:48:00.789386
1997,277,763,Comment text 1997,2025-12-29 21:48:00.789390
1998,276,758,Comment text 1998,2025-11-04 21:48:00.789393
1999,140,40,Comment text 1999,2025-11-11 21:48:00.789396
2000,425,979,Comment text 2000,2025-09-25 21:48:00.789400
